ID,duration,mix1_wav,mix1_wav_format,mix1_wav_opts,mix2_wav,mix2_wav_format,mix2_wav_opts,s1_wav,s1_wav_format,s1_wav_opts,s2_wav,s2_wav_format,s2_wav_opts,s3_wav,s3_wav_format,s3_wav_opts,s4_wav,s4_wav_format,s4_wav_opts
44,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0092/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0092/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0092/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0092/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0092/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0092/source/source-4.wav,wav,
45,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0093/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0093/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0093/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0093/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0093/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0093/source/source-4.wav,wav,
46,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0094/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0094/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0094/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0094/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0094/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0094/source/source-4.wav,wav,
47,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0096/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0096/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0096/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0096/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0096/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0096/source/source-4.wav,wav,
48,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0097/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0097/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0097/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0097/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0097/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0097/source/source-4.wav,wav,
49,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0098/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0098/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0098/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0098/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0098/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0098/source/source-4.wav,wav,
50,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0100/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0100/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0100/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0100/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0100/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0100/source/source-4.wav,wav,
51,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0101/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0101/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0101/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0101/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0101/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0101/source/source-4.wav,wav,
52,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0103/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0103/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0103/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0103/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0103/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0103/source/source-4.wav,wav,
53,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0111/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0111/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0111/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0111/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0111/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0111/source/source-4.wav,wav,
54,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0112/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0112/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0112/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0112/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0112/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0112/source/source-4.wav,wav,
55,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0113/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0113/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0113/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0113/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0113/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0113/source/source-4.wav,wav,
56,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0114/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0114/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0114/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0114/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0114/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0114/source/source-4.wav,wav,
57,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0118/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0118/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0118/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0118/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0118/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0118/source/source-4.wav,wav,
58,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0119/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0119/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0119/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0119/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0119/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0119/source/source-4.wav,wav,
59,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0120/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0120/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0120/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0120/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0120/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0120/source/source-4.wav,wav,
60,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0121/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0121/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0121/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0121/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0121/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0121/source/source-4.wav,wav,
61,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0124/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0124/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0124/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0124/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0124/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0124/source/source-4.wav,wav,
62,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0125/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0125/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0125/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0125/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0125/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0125/source/source-4.wav,wav,
63,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0126/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0126/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0126/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0126/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0126/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0126/source/source-4.wav,wav,
64,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0127/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0127/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0127/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0127/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0127/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0127/source/source-4.wav,wav,
65,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0128/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0128/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0128/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0128/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0128/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0128/source/source-4.wav,wav,
66,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0129/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0129/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0129/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0129/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0129/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0129/source/source-4.wav,wav,
67,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0130/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0130/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0130/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0130/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0130/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0130/source/source-4.wav,wav,
68,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0134/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0134/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0134/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0134/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0134/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0134/source/source-4.wav,wav,
69,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0137/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0137/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0137/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0137/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0137/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0137/source/source-4.wav,wav,
70,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0138/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0138/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0138/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0138/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0138/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0138/source/source-4.wav,wav,
71,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0139/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0139/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0139/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0139/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0139/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0139/source/source-4.wav,wav,
72,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0142/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0142/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0142/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0142/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0142/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0142/source/source-4.wav,wav,
73,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0143/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0143/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0143/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0143/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0143/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0143/source/source-4.wav,wav,
74,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0144/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0144/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0144/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0144/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0144/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0144/source/source-4.wav,wav,
75,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0145/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0145/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0145/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0145/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0145/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0145/source/source-4.wav,wav,
76,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0146/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0146/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0146/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0146/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0146/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0146/source/source-4.wav,wav,
77,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0147/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0147/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0147/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0147/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0147/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0147/source/source-4.wav,wav,
78,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0149/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0149/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0149/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0149/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0149/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0149/source/source-4.wav,wav,
79,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0150/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0150/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0150/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0150/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0150/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0150/source/source-4.wav,wav,
80,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0154/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0154/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0154/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0154/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0154/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0154/source/source-4.wav,wav,
81,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0156/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0156/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0156/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0156/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0156/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0156/source/source-4.wav,wav,
82,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0158/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0158/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0158/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0158/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0158/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0158/source/source-4.wav,wav,
83,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0164/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0164/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0164/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0164/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0164/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0164/source/source-4.wav,wav,
84,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0168/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0168/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0168/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0168/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0168/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0168/source/source-4.wav,wav,
85,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0169/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0169/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0169/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0169/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0169/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0169/source/source-4.wav,wav,
86,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0172/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0172/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0172/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0172/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0172/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0172/source/source-4.wav,wav,
87,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0173/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0173/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0173/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0173/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0173/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z01/0173/source/source-4.wav,wav,
